DISTRICT.NAME,NEIGHBORHOOD.NAME,WEEKDAY,MONTH,DAY,HOUR,PART.OF.THE.DAY,MILD.INJURIES,SERIOUS.INJURIES,VICTIMS,VEHICLES.INVOLVED,LONGITUDE,LATITUDE
Eixample,la Dreta de l'Eixample,Friday,April,7,8,Morning,1,0,1,2,2.170988,41.391485
Eixample,la Dreta de l'Eixample,Friday,June,23,16,Afternoon,1,0,1,2,2.170988,41.391485
Eixample,el Fort Pienc,Thursday,February,23,12,Morning,1,0,1,2,2.178932,41.397435
Eixample,el Fort Pienc,Tuesday,October,24,16,Afternoon,1,0,1,2,2.185955,41.397391
Eixample,el Fort Pienc,Monday,February,27,14,Afternoon,3,0,3,2,2.182376,41.39968
Eixample,el Fort Pienc,Monday,November,27,9,Morning,1,0,1,2,2.183568,41.397287
Eixample,el Fort Pienc,Friday,March,24,18,Afternoon,2,0,2,2,2.181199,41.399111
Eixample,el Fort Pienc,Wednesday,May,31,13,Morning,2,0,2,1,2.183102,41.400226
Eixample,el Fort Pienc,Saturday,July,22,22,Night,1,0,1,2,2.175428,41.400076
Eixample,el Fort Pienc,Friday,June,2,19,Afternoon,1,0,1,2,2.189613,41.405098
Eixample,el Fort Pienc,Sunday,May,21,15,Afternoon,1,0,1,2,2.180584,41.39834
Eixample,el Fort Pienc,Friday,April,21,18,Afternoon,1,0,1,2,2.186939,41.39814
Eixample,el Fort Pienc,Saturday,July,22,0,Night,2,0,2,2,2.180201,41.396482
Eixample,el Fort Pienc,Saturday,March,11,12,Morning,1,0,1,2,2.18351,41.400877
Eixample,el Fort Pienc,Friday,March,17,14,Afternoon,1,0,1,2,2.184624,41.401695
Eixample,el Fort Pienc,Thursday,January,26,19,Afternoon,2,0,2,2,2.184624,41.401695
Eixample,el Fort Pienc,Thursday,January,12,15,Afternoon,1,0,1,2,2.186922,41.398393
Eixample,el Fort Pienc,Thursday,June,22,16,Afternoon,1,0,1,2,2.178829,41.400958
Eixample,el Fort Pienc,Saturday,May,20,9,Morning,1,0,1,3,2.184198,41.402144
Eixample,el Fort Pienc,Tuesday,October,31,19,Afternoon,2,0,2,2,2.181176,41.400999
Eixample,el Fort Pienc,Friday,June,9,14,Afternoon,2,0,2,2,2.17782,41.396589
Eixample,el Fort Pienc,Sunday,January,1,10,Morning,2,0,2,2,2.184624,41.401695
Eixample,el Fort Pienc,Tuesday,October,24,11,Morning,1,0,1,2,2.182474,41.40042
Eixample,el Fort Pienc,Friday,September,8,0,Night,1,0,1,2,2.176439,41.395129
Eixample,el Fort Pienc,Tuesday,July,11,19,Afternoon,1,0,1,2,2.180715,41.39702
Eixample,el Fort Pienc,Wednesday,March,8,14,Afternoon,2,0,2,2,2.18351,41.400877
Eixample,el Fort Pienc,Thursday,March,9,21,Afternoon,1,0,1,2,2.184624,41.401695
Eixample,el Fort Pienc,Sunday,March,5,15,Afternoon,1,0,1,2,2.176807,41.393927
Eixample,el Fort Pienc,Monday,May,29,21,Afternoon,2,0,2,2,2.178932,41.397435
Eixample,el Fort Pienc,Monday,May,8,23,Night,1,0,1,3,2.180078,41.398285
Eixample,el Fort Pienc,Friday,February,17,14,Afternoon,1,0,1,2,2.17782,41.396589
Eixample,el Fort Pienc,Tuesday,November,14,15,Afternoon,2,0,2,1,2.178844,41.399225
Eixample,el Fort Pienc,Friday,September,22,10,Morning,1,0,1,2,2.178844,41.399225
Eixample,el Fort Pienc,Friday,July,7,16,Afternoon,1,0,1,2,2.179812,41.396644
Eixample,el Fort Pienc,Monday,June,26,20,Afternoon,1,0,1,2,2.18055,41.398972
Eixample,el Fort Pienc,Thursday,October,19,17,Afternoon,1,0,1,1,2.181339,41.393924
Eixample,el Fort Pienc,Thursday,August,10,12,Morning,1,0,1,1,2.181199,41.399111
Eixample,el Fort Pienc,Saturday,March,4,4,Night,2,0,2,1,2.181199,41.399111
Eixample,el Fort Pienc,Tuesday,April,18,8,Morning,1,0,1,2,2.181199,41.399111
Eixample,el Fort Pienc,Saturday,April,29,14,Afternoon,2,0,2,2,2.174292,41.399253
Eixample,la Sagrada Família,Tuesday,September,12,9,Morning,2,0,2,2,2.175501,41.406961
Eixample,la Sagrada Família,Thursday,August,3,20,Afternoon,1,0,1,2,2.177132,41.408048
Eixample,la Sagrada Família,Tuesday,October,3,15,Afternoon,1,0,1,1,2.172039,41.400953
Eixample,la Sagrada Família,Tuesday,January,3,15,Afternoon,1,0,1,2,2.173169,41.401797
Eixample,la Sagrada Família,Wednesday,October,4,20,Afternoon,2,0,2,2,2.171078,41.407049
Eixample,la Sagrada Família,Monday,June,19,13,Morning,8,0,8,2,2.173249,41.407026
Eixample,la Sagrada Família,Tuesday,February,28,12,Morning,1,0,1,2,2.176216,41.403951
Eixample,la Sagrada Família,Thursday,January,26,8,Morning,1,0,1,2,2.173914,41.404755
Eixample,la Sagrada Família,Friday,April,21,14,Afternoon,1,0,1,1,2.17317,41.400095
Eixample,la Sagrada Família,Thursday,May,18,15,Afternoon,1,0,1,1,2.174358,41.409499
Eixample,la Sagrada Família,Thursday,March,23,22,Night,1,0,1,3,2.173807,41.404125
Eixample,la Sagrada Família,Saturday,March,11,14,Afternoon,2,0,2,2,2.175459,41.408657
Eixample,el Fort Pienc,Monday,October,16,9,Morning,1,0,1,2,2.184817,41.394565
Eixample,la Sagrada Família,Wednesday,December,6,16,Afternoon,2,0,2,2,2.17783,41.401877
Eixample,la Sagrada Família,Saturday,November,25,14,Afternoon,1,0,1,2,2.177208,41.403274
Eixample,la Sagrada Família,Monday,July,10,9,Morning,2,0,2,2,2.177825,41.403574
Eixample,la Sagrada Família,Saturday,July,15,10,Morning,1,0,1,2,2.17783,41.401877
Eixample,la Sagrada Família,Tuesday,February,7,8,Morning,2,0,2,5,2.173666,41.400619
Eixample,la Sagrada Família,Tuesday,July,11,11,Morning,2,0,2,2,2.174331,41.411182
Eixample,la Sagrada Família,Wednesday,March,1,9,Morning,1,0,1,2,2.173249,41.407026
Eixample,la Sagrada Família,Wednesday,November,15,17,Afternoon,1,0,1,2,2.174358,41.409499
Eixample,la Sagrada Família,Thursday,June,1,21,Afternoon,0,0,0,2,2.1747,41.406137
Eixample,la Sagrada Família,Thursday,May,4,10,Morning,5,0,5,2,2.176692,41.40444
Eixample,la Sagrada Família,Thursday,August,10,15,Afternoon,1,0,1,2,2.176709,41.402757
Eixample,la Sagrada Família,Friday,February,10,11,Morning,1,0,1,2,2.174358,41.409499
Eixample,la Sagrada Família,Friday,May,12,14,Afternoon,1,0,1,2,2.172104,41.409544
Eixample,la Sagrada Família,Saturday,June,17,19,Afternoon,1,0,1,2,2.174664,41.407933
Eixample,la Sagrada Família,Monday,June,19,8,Morning,2,0,2,2,2.175428,41.400076
Eixample,la Sagrada Família,Wednesday,July,26,10,Morning,0,0,0,1,2.174839,41.407468
Eixample,Sant Antoni,Wednesday,July,19,9,Morning,1,0,1,2,2.15178,41.377044
Eixample,Sant Antoni,Saturday,August,5,8,Morning,1,0,1,1,2.154167,41.375
Eixample,Sant Antoni,Thursday,July,13,13,Morning,1,0,1,1,2.155303,41.377779
Eixample,Sant Antoni,Friday,July,21,15,Afternoon,2,0,2,2,2.156432,41.374991
Eixample,Sant Antoni,Tuesday,October,17,21,Afternoon,1,0,1,2,2.153041,41.376085
Eixample,Sant Antoni,Thursday,November,16,15,Afternoon,1,0,1,2,2.154035,41.37874
Eixample,la Nova Esquerra de l'Eixample,Tuesday,June,6,16,Afternoon,1,0,1,2,2.156193,41.382233
Eixample,la Nova Esquerra de l'Eixample,Thursday,September,28,12,Morning,1,0,1,2,2.150539,41.384784
Eixample,la Nova Esquerra de l'Eixample,Saturday,May,20,8,Morning,1,0,1,2,2.15008,41.383418
Eixample,la Nova Esquerra de l'Eixample,Thursday,October,19,18,Afternoon,1,0,1,3,2.151664,41.382226
Eixample,la Nova Esquerra de l'Eixample,Thursday,August,31,15,Afternoon,1,0,1,2,2.15211,41.384607
Eixample,la Nova Esquerra de l'Eixample,Wednesday,June,14,19,Afternoon,1,0,1,2,2.158561,41.382137
Eixample,la Nova Esquerra de l'Eixample,Thursday,November,30,13,Morning,1,0,1,2,2.146028,41.383069
Eixample,la Nova Esquerra de l'Eixample,Wednesday,June,14,14,Afternoon,1,0,1,2,2.143776,41.381373
Eixample,la Nova Esquerra de l'Eixample,Tuesday,November,28,17,Afternoon,1,0,1,2,2.152804,41.383075
Eixample,la Nova Esquerra de l'Eixample,Tuesday,January,17,22,Night,1,0,1,2,2.15008,41.383418
Eixample,la Nova Esquerra de l'Eixample,Monday,March,6,10,Morning,1,0,1,2,2.1494,41.383924
Eixample,la Nova Esquerra de l'Eixample,Friday,January,13,13,Morning,1,0,1,3,2.152581,41.382779
Eixample,la Nova Esquerra de l'Eixample,Monday,March,20,9,Morning,1,0,1,2,2.153005,41.383373
Eixample,la Nova Esquerra de l'Eixample,Wednesday,December,13,7,Morning,1,0,1,2,2.153952,41.383936
Eixample,la Nova Esquerra de l'Eixample,Thursday,April,27,15,Afternoon,0,0,0,2,2.151661,41.380528
Eixample,la Nova Esquerra de l'Eixample,Sunday,April,2,21,Afternoon,0,1,1,3,2.154713,41.379561
Eixample,la Nova Esquerra de l'Eixample,Thursday,March,2,19,Afternoon,3,0,3,2,2.158561,41.382137
Eixample,la Nova Esquerra de l'Eixample,Tuesday,August,1,16,Afternoon,1,0,1,2,2.15637,41.380114
Eixample,la Nova Esquerra de l'Eixample,Friday,May,5,18,Afternoon,2,0,2,2,2.150539,41.381379
Eixample,la Nova Esquerra de l'Eixample,Thursday,January,5,16,Afternoon,1,0,1,2,2.146261,41.382059
Eixample,la Nova Esquerra de l'Eixample,Thursday,July,20,20,Afternoon,1,0,1,2,2.148679,41.379839
Eixample,la Nova Esquerra de l'Eixample,Tuesday,October,24,12,Morning,1,0,1,2,2.144892,41.383925
Eixample,la Nova Esquerra de l'Eixample,Tuesday,June,6,14,Afternoon,1,0,1,2,2.145759,41.381586
Eixample,la Nova Esquerra de l'Eixample,Thursday,August,10,18,Afternoon,1,0,1,1,2.14719,41.38219
Eixample,la Nova Esquerra de l'Eixample,Wednesday,September,13,19,Afternoon,1,0,1,2,2.142628,41.385659
Eixample,la Nova Esquerra de l'Eixample,Wednesday,October,25,17,Afternoon,1,0,1,2,2.148281,41.379678
Eixample,la Nova Esquerra de l'Eixample,Friday,June,30,12,Morning,1,0,1,2,2.150539,41.381379
Eixample,la Nova Esquerra de l'Eixample,Tuesday,May,30,9,Morning,1,0,1,4,2.152903,41.377876
Eixample,la Nova Esquerra de l'Eixample,Saturday,March,18,23,Night,1,0,1,1,2.154713,41.379561
Eixample,la Nova Esquerra de l'Eixample,Friday,August,18,8,Morning,1,0,1,2,2.143772,41.386487
Eixample,la Nova Esquerra de l'Eixample,Tuesday,January,3,19,Afternoon,1,0,1,2,2.151664,41.382226
Eixample,la Nova Esquerra de l'Eixample,Tuesday,March,14,12,Morning,1,0,1,2,2.143749,41.384787
Eixample,la Nova Esquerra de l'Eixample,Monday,June,12,14,Afternoon,1,0,1,2,2.148276,41.381372
Eixample,la Nova Esquerra de l'Eixample,Saturday,June,3,14,Afternoon,3,0,3,2,2.147159,41.38053
Eixample,la Nova Esquerra de l'Eixample,Thursday,June,1,13,Morning,1,0,1,2,2.14719,41.38219
Eixample,la Nova Esquerra de l'Eixample,Monday,October,30,3,Night,0,0,0,2,2.149024,41.382383
Eixample,la Nova Esquerra de l'Eixample,Wednesday,June,7,15,Afternoon,1,0,1,2,2.1528,41.386489
Eixample,Sant Antoni,Friday,November,24,8,Morning,1,0,1,3,2.158488,41.38174
Eixample,la Nova Esquerra de l'Eixample,Thursday,July,20,13,Morning,2,0,2,2,2.144893,41.387333
Eixample,Sant Antoni,Saturday,November,11,3,Night,1,0,1,1,2.158561,41.382137
Eixample,Sant Antoni,Tuesday,April,4,22,Night,2,0,2,2,2.158561,41.382137
Eixample,Sant Antoni,Wednesday,December,20,7,Morning,1,0,1,2,2.163196,41.374973
Eixample,Sant Antoni,Thursday,December,28,16,Afternoon,1,0,1,2,2.15868,41.38033
Eixample,Sant Antoni,Wednesday,August,23,9,Morning,1,0,1,2,2.159811,41.381177
Eixample,Sant Antoni,Friday,May,26,21,Afternoon,1,0,1,2,2.162058,41.377777
Eixample,Sant Antoni,Monday,June,12,9,Morning,1,0,1,2,2.162084,41.379479
Eixample,Sant Antoni,Thursday,January,26,9,Morning,2,0,2,2,2.160219,41.38304
Eixample,Sant Antoni,Saturday,April,29,16,Afternoon,0,0,0,1,2.159848,41.374808
Eixample,Sant Antoni,Wednesday,July,19,13,Morning,2,0,2,2,2.16173,41.384175
Eixample,Sant Antoni,Friday,October,27,5,Night,1,0,1,1,2.162627,41.385505
Eixample,Sant Antoni,Thursday,May,18,22,Night,3,0,3,2,2.163105,41.385547
Eixample,Sant Antoni,Tuesday,June,6,11,Morning,1,0,1,1,2.163739,41.377197
Eixample,la Nova Esquerra de l'Eixample,Sunday,October,1,17,Afternoon,1,0,1,2,2.149425,41.385628
Eixample,la Nova Esquerra de l'Eixample,Monday,March,27,17,Afternoon,2,0,2,1,2.143903,41.390273
Eixample,Sant Antoni,Saturday,May,6,14,Afternoon,2,0,2,2,2.156297,41.380433
Eixample,Sant Antoni,Saturday,June,10,13,Morning,1,0,1,1,2.157555,41.377781
Eixample,Sant Antoni,Friday,April,14,13,Morning,1,0,1,2,2.158329,41.377186
Eixample,la Nova Esquerra de l'Eixample,Thursday,March,30,9,Morning,1,0,1,2,2.144172,41.390292
Eixample,Sant Antoni,Tuesday,December,5,11,Morning,1,0,1,1,2.163313,41.380341
Eixample,la Dreta de l'Eixample,Wednesday,November,29,8,Morning,1,0,1,2,2.161847,41.39672
Eixample,la Dreta de l'Eixample,Thursday,January,12,10,Morning,1,0,1,1,2.163111,41.397455
Eixample,la Dreta de l'Eixample,Tuesday,February,14,15,Afternoon,1,0,1,2,2.163111,41.397455
Eixample,la Dreta de l'Eixample,Thursday,January,12,12,Morning,1,0,1,1,2.164649,41.392787
Eixample,la Dreta de l'Eixample,Tuesday,July,18,10,Morning,1,0,1,2,2.164111,41.395009
Eixample,la Dreta de l'Eixample,Thursday,July,13,14,Afternoon,1,0,1,2,2.159495,41.396524
Eixample,la Dreta de l'Eixample,Sunday,July,30,0,Night,1,0,1,2,2.160617,41.396571
Eixample,la Dreta de l'Eixample,Wednesday,October,18,5,Night,0,0,0,1,2.159529,41.396527
Eixample,la Sagrada Família,Monday,March,27,21,Afternoon,2,0,2,3,2.182252,41.403495
Eixample,la Sagrada Família,Tuesday,February,14,11,Morning,1,0,1,2,2.18125,41.404618
Eixample,la Dreta de l'Eixample,Monday,January,23,15,Afternoon,1,0,1,3,2.166369,41.394987
Eixample,la Dreta de l'Eixample,Tuesday,March,14,12,Morning,1,0,1,2,2.162632,41.396262
Eixample,la Dreta de l'Eixample,Tuesday,January,10,18,Afternoon,1,0,1,2,2.161465,41.397016
Eixample,la Dreta de l'Eixample,Wednesday,May,3,17,Afternoon,1,0,1,2,2.166369,41.394987
Eixample,la Dreta de l'Eixample,Friday,November,24,14,Afternoon,1,0,1,2,2.166369,41.394987
Eixample,la Dreta de l'Eixample,Thursday,May,4,13,Morning,1,0,1,2,2.16187,41.389891
Eixample,la Dreta de l'Eixample,Thursday,November,2,8,Morning,1,0,1,3,2.162231,41.390377
Eixample,la Dreta de l'Eixample,Wednesday,October,18,16,Afternoon,1,0,1,2,2.164158,41.391422
Eixample,la Sagrada Família,Friday,June,23,12,Morning,1,0,1,2,2.18026,41.401742
Eixample,la Sagrada Família,Friday,September,22,13,Morning,1,0,1,2,2.178945,41.402738
Eixample,la Sagrada Família,Wednesday,May,17,8,Morning,1,0,1,2,2.178945,41.402738
Eixample,la Sagrada Família,Sunday,December,10,12,Morning,1,0,1,2,2.17783,41.401877
Eixample,la Sagrada Família,Monday,June,26,7,Morning,1,0,1,2,2.178449,41.401264
Eixample,la Sagrada Família,Monday,October,30,18,Afternoon,1,0,1,1,2.180578,41.403101
Eixample,la Sagrada Família,Thursday,July,27,7,Morning,4,0,4,2,2.17889,41.404391
Eixample,la Sagrada Família,Tuesday,November,14,18,Afternoon,1,0,1,3,2.178945,41.402738
Eixample,la Dreta de l'Eixample,Thursday,February,16,13,Morning,1,0,1,2,2.158845,41.394428
Eixample,la Dreta de l'Eixample,Sunday,November,12,21,Afternoon,1,1,2,1,2.155714,41.395567
Eixample,la Dreta de l'Eixample,Friday,July,28,21,Afternoon,1,0,1,2,2.1616,41.394818
Eixample,la Dreta de l'Eixample,Monday,December,11,19,Afternoon,1,0,1,1,2.159778,41.39589
Eixample,la Sagrada Família,Friday,April,28,16,Afternoon,1,0,1,2,2.176692,41.40444
Eixample,la Dreta de l'Eixample,Thursday,December,14,21,Afternoon,1,0,1,2,2.15998,41.393601
Eixample,la Dreta de l'Eixample,Monday,November,27,18,Afternoon,1,0,1,1,2.163803,41.393036
Eixample,la Dreta de l'Eixample,Thursday,October,5,12,Morning,1,0,1,2,2.163803,41.393036
Eixample,la Dreta de l'Eixample,Thursday,September,14,20,Afternoon,1,0,1,2,2.162709,41.393924
Eixample,la Dreta de l'Eixample,Wednesday,August,16,21,Afternoon,1,0,1,2,2.162709,41.393924
Eixample,la Dreta de l'Eixample,Thursday,March,2,8,Morning,1,0,1,2,2.157645,41.395813
Eixample,la Dreta de l'Eixample,Wednesday,March,8,19,Afternoon,2,0,2,2,2.156099,41.395426
Eixample,la Sagrada Família,Thursday,August,10,16,Afternoon,1,0,1,2,2.17889,41.404391
Eixample,la Sagrada Família,Thursday,April,13,13,Morning,1,0,1,2,2.17839,41.403877
Eixample,la Dreta de l'Eixample,Monday,February,27,22,Night,1,0,1,1,2.162304,41.391909
Eixample,la Sagrada Família,Wednesday,May,24,13,Morning,1,0,1,2,2.182252,41.403495
Eixample,la Dreta de l'Eixample,Wednesday,January,11,21,Afternoon,1,0,1,2,2.163803,41.393036
Eixample,la Sagrada Família,Sunday,January,1,7,Morning,1,0,1,2,2.157359,41.39331
Eixample,la Sagrada Família,Saturday,December,30,12,Morning,2,0,2,1,2.180678,41.407948
Eixample,la Sagrada Família,Monday,December,18,8,Morning,2,0,2,1,2.18111,41.406037
Eixample,la Sagrada Família,Saturday,December,30,16,Afternoon,1,0,1,2,2.180011,41.405225
Eixample,la Dreta de l'Eixample,Thursday,December,14,18,Afternoon,1,0,1,2,2.162304,41.391909
Eixample,la Dreta de l'Eixample,Tuesday,December,26,20,Afternoon,1,0,1,2,2.160866,41.397831
Eixample,la Dreta de l'Eixample,Thursday,December,14,18,Afternoon,2,0,2,9,2.164884,41.392165
Eixample,la Dreta de l'Eixample,Saturday,May,13,16,Afternoon,1,0,1,2,2.167024,41.388486
Eixample,la Dreta de l'Eixample,Tuesday,August,22,7,Morning,1,0,1,2,2.163023,41.397178
Eixample,la Dreta de l'Eixample,Saturday,June,3,19,Afternoon,1,0,1,2,2.163111,41.397455
Eixample,la Dreta de l'Eixample,Friday,August,18,23,Night,2,0,2,2,2.163111,41.397455
Eixample,la Dreta de l'Eixample,Thursday,July,13,17,Afternoon,1,0,1,2,2.160532,41.397011
Eixample,la Sagrada Família,Tuesday,November,7,23,Night,2,0,2,1,2.18111,41.406037
Eixample,la Dreta de l'Eixample,Wednesday,July,5,8,Morning,1,0,1,2,2.167508,41.39414
Eixample,la Dreta de l'Eixample,Saturday,November,4,14,Afternoon,2,0,2,2,2.164884,41.392165
Eixample,la Dreta de l'Eixample,Thursday,November,9,18,Afternoon,1,0,1,2,2.163803,41.393036
Eixample,la Dreta de l'Eixample,Tuesday,September,26,15,Afternoon,2,0,2,1,2.161094,41.395653
Eixample,la Dreta de l'Eixample,Thursday,January,12,15,Afternoon,3,0,3,2,2.164884,41.392165
Eixample,la Dreta de l'Eixample,Wednesday,February,15,14,Afternoon,1,0,1,3,2.164884,41.392165
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,October,19,8,Morning,1,0,1,1,2.1585,41.392446
Eixample,l'Antiga Esquerra de l'Eixample,Sunday,November,12,21,Afternoon,1,0,1,2,2.1585,41.392446
Eixample,l'Antiga Esquerra de l'Eixample,Monday,November,13,16,Afternoon,1,0,1,1,2.156205,41.385633
Eixample,l'Antiga Esquerra de l'Eixample,Friday,December,15,15,Afternoon,1,0,1,2,2.157337,41.386477
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,March,8,13,Morning,1,0,1,3,2.158002,41.383729
Eixample,l'Antiga Esquerra de l'Eixample,Friday,October,20,13,Morning,1,0,1,2,2.157353,41.3899
Eixample,l'Antiga Esquerra de l'Eixample,Friday,February,24,7,Morning,1,0,1,1,2.156207,41.389042
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,October,25,16,Afternoon,1,0,1,2,2.161854,41.38819
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,December,27,2,Night,0,0,0,2,2.159582,41.384563
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,April,20,16,Afternoon,1,0,1,2,2.154711,41.395317
Eixample,l'Antiga Esquerra de l'Eixample,Friday,November,10,2,Night,2,0,2,2,2.15664,41.389232
Eixample,l'Antiga Esquerra de l'Eixample,Monday,January,30,15,Afternoon,1,0,1,2,2.165353,41.387244
Eixample,l'Antiga Esquerra de l'Eixample,Monday,December,4,14,Afternoon,1,0,1,2,2.156207,41.389042
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,January,4,10,Morning,1,0,1,2,2.157353,41.3899
Eixample,l'Antiga Esquerra de l'Eixample,Friday,June,9,16,Afternoon,1,0,1,2,2.158936,41.387497
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,December,26,11,Morning,1,0,1,2,2.162509,41.385852
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,February,8,19,Afternoon,1,0,1,2,2.157157,41.386219
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,April,4,12,Morning,2,0,2,2,2.157334,41.384783
Eixample,l'Antiga Esquerra de l'Eixample,Sunday,November,26,6,Morning,0,2,2,1,2.153553,41.39478
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,June,13,5,Night,0,0,0,2,2.152746,41.394572
Eixample,l'Antiga Esquerra de l'Eixample,Sunday,October,15,18,Afternoon,1,0,1,2,2.159597,41.38819
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,November,25,21,Afternoon,1,0,1,2,2.160721,41.385621
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,July,12,13,Morning,1,0,1,2,2.157335,41.38818
Eixample,l'Antiga Esquerra de l'Eixample,Friday,June,23,14,Afternoon,1,0,1,2,2.156205,41.387333
Eixample,l'Antiga Esquerra de l'Eixample,Monday,May,22,11,Morning,1,0,1,1,2.162627,41.385505
Eixample,l'Antiga Esquerra de l'Eixample,Friday,April,28,8,Morning,1,0,1,2,2.163105,41.385547
Eixample,l'Antiga Esquerra de l'Eixample,Sunday,July,16,1,Night,1,0,1,2,2.151307,41.394459
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,December,5,14,Afternoon,2,0,2,2,2.151281,41.394198
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,August,3,10,Morning,1,0,1,2,2.152803,41.391612
Eixample,l'Antiga Esquerra de l'Eixample,Monday,November,13,12,Morning,1,0,1,2,2.152803,41.391612
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,December,20,16,Afternoon,1,0,1,2,2.150548,41.393318
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,November,18,13,Morning,1,0,1,2,2.1596,41.38989
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,July,5,10,Morning,1,0,1,2,2.158465,41.38733
Eixample,l'Antiga Esquerra de l'Eixample,Monday,November,13,9,Morning,1,0,1,2,2.152821,41.393315
Eixample,l'Antiga Esquerra de l'Eixample,Monday,October,16,23,Night,2,0,2,2,2.159022,41.385927
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,July,15,20,Afternoon,2,0,2,2,2.155059,41.384771
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,April,5,9,Morning,1,0,1,1,2.161079,41.387752
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,November,28,15,Afternoon,1,0,1,2,2.159596,41.384772
Eixample,la Nova Esquerra de l'Eixample,Monday,September,11,21,Afternoon,1,0,1,3,2.149939,41.379988
Eixample,la Nova Esquerra de l'Eixample,Tuesday,July,18,20,Afternoon,2,0,2,2,2.15054,41.377974
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,May,17,9,Morning,2,0,2,2,2.158472,41.39074
Eixample,l'Antiga Esquerra de l'Eixample,Monday,April,24,15,Afternoon,1,0,1,2,2.159702,41.382987
Eixample,l'Antiga Esquerra de l'Eixample,Monday,February,27,15,Afternoon,1,0,1,1,2.160816,41.383834
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,April,25,18,Afternoon,0,1,1,1,2.156504,41.392107
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,June,20,12,Morning,1,0,1,2,2.155402,41.389792
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,December,7,10,Morning,1,0,1,2,2.156225,41.390736
Eixample,la Nova Esquerra de l'Eixample,Tuesday,February,21,15,Afternoon,0,1,1,2,2.14705,41.377118
